# gapseq version: 1.2 54b56c7c
# Sequence DB md5sum:  (, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-1081|	homogalacturonan degradation	false	0	1	0	0	
|PWY-1121|	suberin monomers biosynthesis	false	0	20	0	0	
|PWY-112|	lupeol biosynthesis	false	0	1	0	0	
|PWY-1164|	carbon disulfide oxidation I (anaerobic)	false	0	2	0	0	
|PWY-116|	coniferin metabolism	false	0	2	0	0	
|PWY-1186|	L-homomethionine biosynthesis	false	0	6	0	0	
|PWY-1187|	glucosinolate biosynthesis from homomethionine	false	0	13	0	0	
|PWY-1263|	taurine degradation I	false	0	1	0	0	
|PWY-1264|	taurine degradation II	false	0	1	0	0	
|PWY-1269|	CMP-3-deoxy-D-manno-octulosonate biosynthesis	false	0	4	0	0	
|PWY-1281|	sulfoacetaldehyde degradation I	false	0	2	0	0	
|PWY1-2|	L-alanine degradation IV	false	0	1	0	0	
|PWY-12|	pentaketide chromone biosynthesis	false	0	1	0	0	
|PWY-1341|	phenylacetate degradation II (anaerobic)	false	0	4	0	0	
|PWY-1361|	benzoyl-CoA degradation I (aerobic)	false	0	7	0	0	
|PWY-1381|	fluorene degradation II	false	0	2	0	0	
|PWY1-3|	polyhydroxybutanoate biosynthesis	false	33	2	0	0	RXN-5901 
|PWY-1422|	vitamin E biosynthesis (tocopherols)	false	0	7	0	0	
|PWY-142|	m-xylene degradation (anaerobic)	false	0	4	0	0	
|PWY-1501|	mandelate degradation I	false	0	5	0	0	
|PWY-1581|	plastoquinol-9 biosynthesis I	false	0	3	0	0	
|PWY-1622|	formaldehyde assimilation I (serine pathway)	false	0	12	0	0	
|PWY-1641|	methane oxidation to methanol I	false	0	1	0	0	
|PWY-1722|	formate assimilation into 5,10-methylenetetrahydrofolate	false	0	3	0	0	
|PWY-1723|	formaldehyde oxidation VI (H4MPT pathway)	false	0	4	0	0	
|PWY-1741|	indole-3-acetate inactivation IX	false	0	4	0	0	
|PWY-1781|	&beta;-alanine degradation II	false	0	2	0	0	
|PWY-1801|	formaldehyde oxidation II (glutathione-dependent)	false	0	2	0	0	
|PWY-181|	photorespiration	false	0	8	1	0	
|PWY-1822|	indole-3-acetate activation I	false	0	2	0	0	
|PWY-1861|	formaldehyde assimilation II (assimilatory RuMP Cycle)	false	0	9	0	0	
|PWY-1881|	formate oxidation to CO2	false	0	1	0	0	
|PWY18C3-10|	triacylsucrose biosynthesis (Solanum)	false	0	7	0	0	
|PWY18C3-11|	tetraacylsucrose biosynthesis (Solanum)	false	0	4	0	0	
|PWY18C3-13|	cis-abienol biosynthesis	false	0	2	0	0	
|PWY18C3-15|	acylsucrose biosynthesis (Solanum pennellii)	false	0	3	0	0	
|PWY18C3-16|	acylsucrose biosynthesis (Solanum habrochaites)	false	0	6	0	0	
|PWY18C3-18|	labdenediol and sclareol biosynthesis	false	0	2	0	0	
|PWY18C3-1|	cholesterol biosynthesis (plants, early side-chain reductase)	false	0	19	0	0	
|PWY18C3-20|	gentisate 5-O-&beta;-D-xylopyranoside biosynthesis	false	0	1	0	0	
|PWY18C3-21|	phenylpropanoid volatiles glycoconjugation (tomato)	false	0	9	0	0	
|PWY18C3-22|	methylsalicylate biosynthesis	false	0	1	0	0	
|PWY18C3-23|	guaiacol biosynthesis	false	0	1	0	0	
|PWY18C3-24|	methylsalicylate degradation	false	0	2	0	0	
|PWY18C3-2|	solasodine and soladulcidine biosynthesis	false	0	10	0	0	
|PWY18C3-3|	&alpha;-tomatine biosynthesis	false	0	14	0	0	
|PWY18C3-4|	solasodine glycosylation	false	0	2	0	0	
|PWY18C3-5|	&alpha;-tomatine degradation	false	0	6	0	0	
|PWY18C3-7|	cembratrienediol biosynthesis	false	0	4	0	0	
|PWY18C3-8|	monoacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18C3-9|	diacylsucrose biosynthesis (Solanum)	false	0	5	0	0	
|PWY18HP-2|	decaprenoxanthin diglucoside biosynthesis	false	0	5	0	0	
|PWY-1901|	aurone biosynthesis	false	0	9	0	0	
|PWY-1921|	indole-3-acetate activation II	false	0	5	0	0	
|PWY-1961|	indole-3-acetate inactivation I	false	0	3	0	0	
|PWY-1962|	indole-3-acetate inactivation II	false	0	4	0	0	
|PWY-1981|	indole-3-acetate inactivation III	false	0	4	0	0	
|PWY1A0-6120|	streptorubin B biosynthesis	false	0	34	0	0	
|PWY1A0-6325|	actinorhodin biosynthesis	false	0	10	0	0	
|PWY1F-353|	glycine betaine biosynthesis III (plants)	false	0	2	0	0	
|PWY1F-467|	phenylpropanoid biosynthesis, initial reactions	false	0	2	0	0	
|PWY1F-823|	leucopelargonidin and leucocyanidin biosynthesis	false	0	4	0	0	
|PWY1F-FLAVSYN|	flavonoid biosynthesis	false	0	5	0	0	
|PWY1G01-4|	glutarate degradation	false	0	2	0	0	
|PWY1G-0|	mycothiol biosynthesis	false	0	6	0	0	
|PWY1G-126|	mycothiol oxidation	false	0	2	0	0	
|PWY1G-170|	formaldehyde oxidation III (mycothiol-dependent)	false	0	2	0	0	
|PWY1G-1|	mycothiol-mediated detoxification	false	0	1	0	0	
|PWY-1|	lathyrine biosynthesis	false	0	3	0	0	
|PWY1QP9-2|	fructosyllysine and glucosyllysine metabolism	false	0	4	0	0	
|PWY1YI0-1|	arsenate detoxification V	false	0	2	0	0	
|PWY1YI0-3|	aerobic respiration (NDH-1 to cytochrome c oxidase via plastocyanin)	false	0	3	0	0	
|PWY1YI0-6|	aerobic respiration in cyanobacteria (NDH-2 to cytochrome c oxidase via plastocyanin)	false	0	3	0	0	
|PWY1YI0-7|	protective electron sinks in the thylakoid membrane (PSII to PTOX)	false	0	2	0	0	
|PWY1ZNC-1|	assimilatory sulfate reduction IV	false	0	4	0	0	
|PWY-2002|	isoflavonoid biosynthesis I	false	0	5	0	0	
|PWY-2021|	indole-3-acetate inactivation IV	false	0	4	0	0	
|PWY-2083|	isoflavonoid biosynthesis II	false	0	10	0	0	
|PWY-2161B|	glutamate removal from folates	false	0	1	0	0	
|PWY-2161|	folate polyglutamylation	false	0	5	0	0	
|PWY-2181|	free phenylpropanoid acid biosynthesis	false	0	4	0	0	
|PWY-2201|	folate transformations I	false	0	10	0	0	
|PWY-2221|	Entner-Doudoroff pathway III (semi-phosphorylative)	false	0	8	0	0	
|PWY-2242|	ammonia oxidation III	false	0	2	0	0	
|PWY-2261|	ascorbate glutathione cycle	false	0	3	0	0	
|PWY-2301|	myo-inositol biosynthesis	false	0	2	0	0	
|PWY-2321|	formononetin biosynthesis	false	0	4	0	0	
|PWY-2343|	daidzein conjugates interconversion	false	0	4	0	0	
|PWY-2345|	genistein conjugates interconversion	false	0	4	0	0	
|PWY-2361|	3-oxoadipate degradation	false	0	2	0	0	
|PWY-2381|	4-nitrobenzoate degradation	false	0	2	0	0	
|PWY-241|	C4 photosynthetic carbon assimilation cycle, NADP-ME type	false	0	7	0	0	
|PWY-2421|	indole-3-acetate degradation I	false	0	3	0	0	
|PWY-2463|	(-)-medicarpin biosynthesis	false	0	4	0	0	
|PWY-2464|	(-)-maackiain biosynthesis	false	0	6	0	0	
|PWY-2467|	(+)-pisatin biosynthesis	false	0	7	0	0	
|PWY-2501|	fatty acid &alpha;-oxidation I (plants)	false	0	3	0	0	
|PWY-2503|	benzoate degradation I (aerobic)	false	0	2	0	0	
|PWY-2541|	phytosterol biosynthesis (plants)	false	0	35	0	0	
|PWY-2561|	medicarpin conjugates interconversion	false	0	4	0	0	
|PWY-2582|	brassinosteroid biosynthesis II	false	0	20	0	0	
|PWY-2601|	isethionate degradation	false	0	1	0	0	
|PWY-2622|	trehalose biosynthesis IV	false	0	1	0	0	
|PWY-2661|	trehalose biosynthesis V	false	0	3	0	0	
|PWY-2681|	trans-zeatin biosynthesis	false	0	11	0	0	
|PWY-2701|	maackiain conjugates interconversion	false	0	4	0	0	
|PWY-2721|	trehalose degradation III	false	0	2	0	0	
|PWY-2722|	trehalose degradation IV	false	0	3	0	0	
|PWY-2723|	trehalose degradation V	false	0	3	0	0	
|PWY-2724|	alkane oxidation	false	0	6	0	0	
|PWY-2761|	(-)-glycinol biosynthesis	false	0	5	0	0	
|PWY-2762|	glyceollin biosynthesis	false	0	5	0	0	
|PWY-2781|	cis-zeatin biosynthesis	false	0	5	0	0	
|PWY-2821|	glucosinolate biosynthesis from phenylalanine	false	0	10	0	0	
|PWY-282|	cuticular wax biosynthesis	false	0	6	0	0	
|PWY-283|	benzoate degradation II (aerobic and anaerobic)	false	0	1	0	0	
|PWY-2841|	cytokinins degradation	false	0	5	0	0	
|PWY-2861|	biochanin A conjugates interconversion	false	0	4	0	0	
|PWY-2881|	cytokinins 7-N-glucoside biosynthesis	false	0	7	0	0	
|PWY-2901|	cytokinins 9-N-glucoside biosynthesis	false	0	6	0	0	
|PWY-2902|	cytokinin-O-glucosides biosynthesis	false	0	4	0	0	
|PWY-2904|	formononetin conjugates interconversion	false	0	4	0	0	
|PWY-2921|	capsidiol biosynthesis	false	0	5	0	0	
|PWY-2941|	L-lysine biosynthesis II	false	0	9	0	0	
|PWY-2942|	L-lysine biosynthesis III	false	0	6	0	0	
|PWY-2961|	sesquiterpenoid phytoalexins biosynthesis	false	0	9	0	0	
|PWY-2981|	diterpene phytoalexins precursors biosynthesis	false	0	12	0	0	
|PWY-2|	putrescine degradation IV	false	0	2	0	0	
|PWY-301|	cyclohexane-1-carboxylate degradation (anaerobic)	false	0	2	0	0	
|PWY-3022|	linamarin biosynthesis	false	0	7	0	0	
|PWY-3041|	monoterpene biosynthesis	false	0	10	0	0	
|PWY-3042|	phaseollin biosynthesis	false	0	2	0	0	
|PWY-3061|	menthol biosynthesis	false	0	12	0	0	
|PWY-3081|	L-lysine biosynthesis V	false	0	9	0	0	
|PWY-3101|	flavonol biosynthesis	false	0	7	0	0	
|PWY-3121|	linamarin degradation	false	0	2	0	0	
|PWY-3161|	indole-3-acetate biosynthesis III (bacteria)	false	0	2	0	0	
|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	0	13	0	0	
|PWY-3181|	L-tryptophan degradation VI (via tryptamine)	false	0	3	0	0	
|PWY-31|	canavanine degradation	false	0	2	0	0	
|PWY-321|	cutin biosynthesis	false	0	16	0	0	
|PWY-3261|	UDP-&beta;-L-rhamnose biosynthesis	false	0	3	0	0	
|PWY-3301|	sinapate ester biosynthesis	false	0	5	0	0	
|PWY-3341|	L-proline biosynthesis III (from L-ornithine)	false	0	2	0	0	
|PWY-3385|	choline biosynthesis I	false	0	6	0	0	
|PWY-3461|	L-tyrosine biosynthesis II	false	33	2	0	0	CHORISMATEMUT-RXN 
|PWY-3462|	L-phenylalanine biosynthesis II	false	33	2	0	0	CHORISMATEMUT-RXN 
|PWY-3542|	choline biosynthesis II	false	0	3	0	0	
|PWY-3561|	choline biosynthesis III	false	0	3	0	0	
|PWY-3581|	(S)-reticuline biosynthesis I	false	0	11	0	0	
|PWY-3602|	L-carnitine degradation II	false	0	3	0	0	
|PWY-361|	phenylpropanoid biosynthesis	false	0	15	0	0	
|PWY-3641|	L-carnitine degradation III	false	0	3	0	0	
|PWY-3661-1|	glycine betaine degradation II (mammalian)	false	0	4	0	0	
|PWY-3661|	glycine betaine degradation I	false	0	5	0	0	
|PWY-3721|	choline degradation II	false	0	2	0	0	
|PWY-3722|	glycine betaine biosynthesis II (Gram-positive bacteria)	false	0	2	0	0	
|PWY-3781|	aerobic respiration I (cytochrome c)	false	0	4	0	0	
|PWY-3801|	sucrose degradation II (sucrose synthase)	false	0	5	0	0	
|PWY-381|	nitrate reduction II (assimilatory)	false	0	3	0	0	
|PWY-3821|	D-galactose detoxification	false	0	3	0	0	
|PWY-3841|	folate transformations II (plants)	false	9	10	0	0	DIHYDROFOLATEREDUCT-RXN 
|PWY-3861|	mannitol degradation II	false	0	3	0	0	
|PWY-3881|	mannitol biosynthesis	false	0	3	0	0	
|PWY-3901|	berberine biosynthesis	false	0	4	0	0	
|PWY-3941|	&beta;-alanine biosynthesis II	false	0	6	0	0	
|PWY-3961|	phosphopantothenate biosynthesis II	false	0	3	0	0	
|PWY-3981|	&beta;-alanine biosynthesis I	false	0	2	0	0	
|PWY-3982|	uracil degradation I (reductive)	false	0	3	0	0	
|PWY3DJ-11281|	sphingomyelin metabolism	false	0	3	0	0	
|PWY3DJ-11470|	sphingosine and sphingosine-1-phosphate metabolism	false	0	10	0	0	
|PWY3DJ-12|	ceramide de novo biosynthesis	false	0	4	0	0	
|PWY3DJ-35471|	L-ascorbate biosynthesis IV (animals, D-glucuronate pathway)	false	0	4	0	0	
|PWY3O-1743|	D-mannose degradation II	false	0	2	0	0	
|PWY3O-1801|	palmitoleate biosynthesis	false	0	2	0	0	
|PWY3O-19|	ubiquinol-6 biosynthesis (late decarboxylation)	false	0	8	0	0	
|PWY3O-246|	(R,R)-butanediol degradation	false	0	1	0	0	
|PWY3O-355|	stearate biosynthesis III (fungi)	false	0	6	0	0	
|PWY3O-4106|	NAD salvage pathway IV (from nicotinamide riboside)	false	0	2	0	0	
|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	0	5	0	0	
|PWY3O-4108|	L-tyrosine degradation III	false	0	4	0	0	
|PWY3O-440|	pyruvate fermentation to acetoin III	false	0	3	0	0	
|PWY3O-450|	phosphatidylcholine biosynthesis I	false	0	3	0	0	
|PWY3O-6|	dehydro-D-arabinono-1,4-lactone biosynthesis	false	0	3	0	0	
|PWY-3|	putrescine degradation V	false	0	2	0	0	
|PWY-4002|	L-asparagine degradation II	false	0	3	0	0	
|PWY-401|	galactolipid biosynthesis I	false	0	5	0	0	
|PWY-4021|	&beta;-alanine betaine biosynthesis	false	0	3	0	0	
|PWY-4061|	glutathione-mediated detoxification I	false	0	6	0	0	
|PWY-4081|	glutathione-peroxide redox reactions	false	0	3	0	0	
|PWY-40|	putrescine biosynthesis I	false	0	2	0	0	
|PWY-4101|	D-sorbitol degradation I	false	0	2	0	0	
|PWY-4121|	glutathionylspermidine biosynthesis	false	0	1	0	0	
|PWY-4181|	glutathione amide metabolism	false	0	3	0	0	
|PWY-4201|	volatile cinnamoic ester biosynthesis	false	0	4	0	0	
|PWY-4202|	arsenate detoxification I (mammalian)	false	0	3	0	0	
|PWY-4203|	volatile benzenoid biosynthesis I (ester formation)	false	0	4	0	0	
|PWY-4261|	glycerol degradation I	false	0	3	0	0	
|PWY-4281|	L-proline biosynthesis IV	false	0	3	0	0	
|PWY-4302|	aerobic respiration III (alternative oxidase pathway)	false	0	3	0	0	
|PWY-4321|	L-glutamate degradation IV	false	0	5	0	0	
|PWY-4341|	L-glutamate biosynthesis V	false	0	1	0	0	
|PWY-4361|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	false	0	7	0	0	
|PWY-4381|	fatty acid biosynthesis initiation (type II)	false	0	3	0	0	
|PWY-43|	putrescine biosynthesis II	false	0	3	0	0	
|PWY-4421|	curcumin glucoside biosynthesis	false	0	8	0	0	
|PWY-4441|	DIMBOA-glucoside activation	false	0	1	0	0	
|PWY-4502|	wighteone and luteone biosynthesis	false	0	6	0	0	
|PWY-4521|	arsenite oxidation I (respiratory)	false	0	2	0	0	
|PWY-4601|	arsenate reduction (respiratory)	false	0	1	0	0	
|PWY-4621|	arsenate detoxification II (glutaredoxin)	false	0	2	0	0	
|PWY-4661|	1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza)	false	0	7	0	0	
|PWY-4681|	kievitone biosynthesis	false	0	4	0	0	
|PWY-46|	putrescine biosynthesis III	false	0	1	0	0	
|PWY-4702|	phytate degradation I	false	0	14	0	0	
|PWY-4722|	creatinine degradation II	false	0	5	0	0	
|PWY-4741|	creatinine degradation III	false	0	2	0	0	
|PWY-4781|	phytate degradation II	false	0	8	0	0	
|PWY-4801|	aloesone biosynthesis I	false	0	1	0	0	
|PWY-481|	ethylbenzene degradation (anaerobic)	false	0	5	0	0	
|PWY-4841|	UDP-&alpha;-D-glucuronate biosynthesis (from myo-inositol)	false	0	3	0	0	
|PWY-4861|	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	false	0	1	0	0	
|PWY490-3|	nitrate reduction VI (assimilatory)	false	0	4	0	0	
|PWY490-4|	L-asparagine biosynthesis III (tRNA-dependent)	false	0	4	0	0	
|PWY-4921|	protein citrullination	false	0	1	0	0	
|PWY-4922|	6-methoxymellein biosynthesis	false	0	3	0	0	
|PWY-4942|	sterculate biosynthesis	false	0	2	0	0	
|PWY-4961|	&beta;-pyrazole-1-ylalanine biosynthesis	false	0	4	0	0	
|PWY-4981|	L-proline biosynthesis II (from arginine)	false	0	2	0	0	
|PWY-4983|	nitric oxide biosynthesis II (mammals)	false	0	3	0	0	
|PWY-4984|	urea cycle	false	0	5	0	0	
|PWY-4985|	mimosine biosynthesis	false	0	1	0	0	
|PWY4FS-11|	L-ascorbate biosynthesis II (plants, L-gulose pathway)	false	0	5	0	0	
|PWY4FS-12|	VTC2 cycle	false	0	2	0	0	
|PWY4FS-13|	extended VTC2 cycle	false	0	3	0	0	
|PWY4FS-17|	abscisic acid biosynthesis shunt	false	0	6	0	0	
|PWY4FS-2|	phosphatidylcholine biosynthesis II	false	0	5	0	0	
|PWY4FS-3|	phosphatidylcholine biosynthesis III	false	0	5	0	0	
|PWY4FS-4|	phosphatidylcholine biosynthesis IV	false	0	5	0	0	
|PWY4FS-6|	phosphatidylethanolamine biosynthesis II	false	0	4	0	0	
|PWY-4|	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	false	0	2	0	0	
|PWY-5001|	tetrahydroxyxanthone biosynthesis (from benzoate)	false	0	5	0	0	
|PWY-5002|	tetrahydroxyxanthone biosynthesis (from 3-hydroxybenzoate)	false	0	5	0	0	
|PWY-5021|	willardiine and isowillardiine biosynthesis	false	0	2	0	0	
|PWY-5022|	4-aminobutanoate degradation V	false	14	6	0	0	R11-RXN 
|PWY-5024|	L-arginine degradation XI	false	0	2	0	0	
|PWY-5025|	indole-3-acetate biosynthesis IV (bacteria)	false	0	2	0	0	
|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	false	0	1	0	0	
|PWY-5027|	phylloquinol biosynthesis	false	0	4	0	0	
|PWY-5028|	L-histidine degradation II	false	0	5	0	0	
|PWY-5029|	3-(imidazol-5-yl)lactate salvage	false	0	2	0	0	
|PWY-5030|	L-histidine degradation III	false	0	6	0	0	
|PWY-5031|	L-histidine degradation V	false	0	2	0	0	
|PWY-5032|	ent-kaurene biosynthesis I	false	0	2	0	0	
|PWY-5033|	nicotinate degradation II	false	0	5	0	0	
|PWY-5034|	GA12 biosynthesis	false	0	6	0	0	
|PWY-5035|	gibberellin biosynthesis III (early C-13 hydroxylation)	false	0	7	0	0	
|PWY-5036|	gibberellin biosynthesis II (early C-3 hydroxylation)	false	0	5	0	0	
|PWY-5037|	caffeine biosynthesis I	false	0	4	0	0	
|PWY-5038|	caffeine biosynthesis II (via paraxanthine)	false	0	4	0	0	
|PWY-5039|	theobromine biosynthesis I	false	0	3	0	0	
|PWY-5040|	theobromine biosynthesis II (via xanthine)	false	0	2	0	0	
|PWY-5041|	S-adenosyl-L-methionine salvage II	false	0	3	0	0	
|PWY-5045|	pinosylvin metabolism	false	0	3	0	0	
|PWY-5046|	2-oxoisovalerate decarboxylation to isobutanoyl-CoA	false	0	3	0	0	
|PWY-5047|	gibberellin biosynthesis IV (Gibberella fujikuroi)	false	0	15	0	0	
|PWY-5048|	rosmarinic acid biosynthesis I	false	0	10	0	0	
|PWY-5049|	rosmarinic acid biosynthesis II	false	0	4	0	0	
|PWY-5054|	D-sorbitol biosynthesis I	false	0	3	0	0	
|PWY-5055|	nicotinate degradation III	false	0	9	0	0	
|PWY-5057|	L-valine degradation II	false	0	3	0	0	
|PWY-5059|	pinobanksin biosynthesis	false	0	5	0	0	
|PWY-5060|	luteolin biosynthesis	false	0	6	0	0	
|PWY-5061|	6,7,4'-trihydroxyisoflavone biosynthesis	false	0	3	0	0	
|PWY-5063|	phytyl diphosphate biosynthesis	false	0	3	0	0	
|PWY-5064|	chlorophyll a biosynthesis II	false	0	5	0	0	
|PWY-5067|	glycogen biosynthesis II (from UDP-D-Glucose)	false	0	4	0	0	
|PWY-5068|	chlorophyll cycle	false	0	6	0	0	
|PWY-5070|	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)	false	0	7	0	0	
|PWY-5074|	mevalonate degradation	false	0	2	0	0	
|PWY-5075|	L-leucine degradation II	false	0	3	0	0	
|PWY-5076|	L-leucine degradation III	false	0	3	0	0	
|PWY-5078|	L-isoleucine degradation II	false	0	3	0	0	
|PWY-5079|	L-phenylalanine degradation III	false	0	4	0	0	
|PWY-5080|	very long chain fatty acid biosynthesis I	false	0	4	0	0	
|PWY-5081|	L-tryptophan degradation VIII (to tryptophol)	false	0	4	0	0	
|PWY-5082|	L-methionine degradation III	false	0	3	0	0	
|PWY-5083|	NAD(P)/NADPH interconversion	false	0	6	0	0	
|PWY-5084|	2-oxoglutarate decarboxylation to succinyl-CoA	false	0	3	0	0	
|PWY-5086|	chlorophyll a biosynthesis I	false	0	2	0	0	
|PWY-5087|	L-glutamate degradation VI (to pyruvate)	false	0	4	0	0	
|PWY-5094|	naringenin glycoside biosynthesis	false	0	3	0	0	
|PWY-5097|	L-lysine biosynthesis VI	false	0	7	0	0	
|PWY-5098|	chlorophyll a degradation I	false	0	5	0	0	
|PWY-5101|	L-isoleucine biosynthesis II	false	0	8	0	0	
|PWY-5103|	L-isoleucine biosynthesis III	false	0	7	0	0	
|PWY-5104|	L-isoleucine biosynthesis IV	false	0	6	0	0	
|PWY-5105|	hesperitin glycoside biosynthesis	false	0	4	0	0	
|PWY-5107|	phytol salvage pathway	false	0	2	0	0	
|PWY-5108|	L-isoleucine biosynthesis V	false	0	3	0	0	
|PWY-5109|	propanoate fermentation to 2-methylbutanoate	false	0	6	0	0	
|PWY-5110|	trigonelline biosynthesis	false	0	1	0	0	
|PWY-5113|	UDP-D-apiose biosynthesis (from UDP-D-glucuronate)	false	0	1	0	0	
|PWY-5115|	GDP-L-galactose biosynthesis	false	0	1	1	0	
|PWY-5116|	sakuranetin biosynthesis	false	0	1	0	0	
|PWY-5118|	ponciretin biosynthesis	false	0	1	0	0	
|PWY-5119|	acacetin biosynthesis	false	0	1	0	0	
|PWY-5120|	geranylgeranyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5122|	geranyl diphosphate biosynthesis	false	0	1	0	0	
|PWY-5123|	trans, trans-farnesyl diphosphate biosynthesis	false	0	3	0	0	
|PWY-5125|	anthocyanin biosynthesis	false	0	2	0	0	
|PWY-5129|	sphingolipid biosynthesis (plants)	false	0	13	0	0	
|PWY-5132|	lupulone and humulone biosynthesis	false	0	6	0	0	
|PWY-5133|	colupulone and cohumulone biosynthesis	false	0	6	0	0	
|PWY-5135|	xanthohumol biosynthesis	false	0	4	0	0	
|PWY-5136|	fatty acid &beta;-oxidation II (plant peroxisome)	false	0	5	0	0	
|PWY-5137|	fatty acid &beta;-oxidation III (unsaturated, odd number)	false	0	1	0	0	
|PWY-5138|	fatty acid &beta;-oxidation IV (unsaturated, even number)	false	0	5	0	0	
|PWY-5139|	pelargonidin conjugates biosynthesis	false	0	6	0	0	
|PWY-5140|	cannabinoid biosynthesis	false	0	8	0	0	
|PWY-5142|	acyl-[acyl-carrier protein] thioesterase pathway	false	0	1	0	0	
|PWY-5143|	long-chain fatty acid activation	false	0	1	0	0	
|PWY-5147|	oleate biosynthesis I (plants)	false	0	3	0	0	
|PWY-5148|	acyl-CoA hydrolysis	false	0	1	0	0	
|PWY-5151|	L-tyrosine degradation II	false	0	2	0	0	
|PWY-5152|	leucodelphinidin biosynthesis	false	0	5	0	0	
|PWY-5153|	anthocyanin biosynthesis (delphinidin 3-O-glucoside)	false	0	2	0	0	
|PWY-5154|	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	false	0	9	0	0	
|PWY-5155|	&beta;-alanine biosynthesis III	false	0	1	0	0	
|PWY-5159|	trans-4-hydroxy-L-proline degradation II	false	0	4	0	0	
|PWY-5160|	rose anthocyanin biosynthesis I (via cyanidin 5-O-&beta;-D-glucoside)	false	0	2	0	0	
|PWY-5161|	6'-deoxychalcone metabolism	false	0	3	0	0	
|PWY-5162|	2-hydroxypenta-2,4-dienoate degradation	false	0	3	0	0	
|PWY-5163|	p-cumate degradation to 2-hydroxypentadienoate	false	0	5	0	0	
|PWY-5165|	4-toluenesulfonate degradation II	false	0	1	0	0	
|PWY-5168|	ferulate and sinapate biosynthesis	false	0	4	0	0	
|PWY-5169|	cyanuric acid degradation II	false	0	3	0	0	
|PWY-5170|	melamine degradation	false	0	3	0	0	
|PWY-5171|	N-cyclopropylmelamine degradation	false	0	3	0	0	
|PWY-5172|	acetyl-CoA biosynthesis from citrate	false	0	1	0	0	
|PWY-5174|	capsanthin and capsorubin biosynthesis	false	0	3	0	0	
|PWY-5175|	lactucaxanthin biosynthesis	false	0	3	0	0	
|PWY-5176|	coumarin biosynthesis (via 2-coumarate)	false	0	4	0	0	
|PWY-5177|	glutaryl-CoA degradation	false	0	5	0	0	
|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	0	6	0	0	
|PWY-5189|	tetrapyrrole biosynthesis II (from glycine)	false	0	4	0	0	
|PWY-5194|	siroheme biosynthesis	false	0	4	0	0	
|PWY-5195|	artemisinin and arteannuin B biosynthesis	false	0	6	0	0	
|PWY-5196|	factor 430 biosynthesis	false	0	7	0	0	
|PWY-5197|	lactate biosynthesis (archaea)	false	0	3	0	0	
|PWY-5198|	factor 420 biosynthesis II (mycobacteria)	false	0	6	0	0	
|PWY-5199|	factor 420 polyglutamylation	false	0	2	0	0	
|PWY-5203|	soybean saponin I biosynthesis	false	0	8	0	0	
|PWY-5207|	coenzyme B/coenzyme M regeneration I (methanophenazine-dependent)	false	0	4	0	0	
|PWY-5209|	methyl-coenzyme M oxidation to CO2	false	0	6	0	0	
|PWY-5247|	methanogenesis from methylamine	false	0	2	0	0	
|PWY-5248|	methanogenesis from dimethylamine	false	0	2	0	0	
|PWY-5250|	methanogenesis from trimethylamine	false	0	2	0	0	
|PWY-5254|	methanofuran biosynthesis	false	0	8	0	0	
|PWY-5258|	methanogenesis from dimethylsulfide	false	0	2	0	0	
|PWY-5259|	methanogenesis from methanethiol	false	0	2	0	0	
|PWY-5260|	methanogenesis from methylthiopropanoate	false	0	2	0	0	
|PWY-5261|	methanogenesis from tetramethylammonium	false	0	2	0	0	
|PWY-5267|	glucosinolate activation	false	0	5	0	0	
|PWY-5268|	salvianin biosynthesis	false	0	6	0	0	
|PWY-5269|	cardiolipin biosynthesis II	false	0	3	0	0	
|PWY-5270|	morphine biosynthesis	false	0	12	0	0	
|PWY-5271|	abscisic acid degradation to phaseic acid	false	0	2	0	0	
|PWY-5272|	abscisic acid degradation by glucosylation	false	0	2	0	0	
|PWY-5274|	sulfide oxidation II (flavocytochrome c)	false	0	1	0	0	
|PWY-5276|	sulfite oxidation I	false	0	1	0	0	
|PWY-5277|	thiosulfate disproportionation I (thiol-dependent)	false	0	1	0	0	
|PWY-5278|	sulfite oxidation III	false	0	2	0	0	
|PWY-5279|	sulfite oxidation II	false	0	2	0	0	
|PWY-5280|	L-lysine degradation IV	false	0	5	0	0	
|PWY-5283|	L-lysine degradation V	false	0	8	0	0	
