"","x"
"482","N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)"
"483","Glycolate:NAD+ oxidoreductase"
"484","ITP phosphohydrolase"
"485","Inosine 5'-triphosphate pyrophosphohydrolase"
"486","ATP:IDP phosphotransferase"
"487","Inosine 5'-tetraphosphate phosphohydrolase"
"488","ITP:pyruvate 2-O-phosphotransferase"
"489","ITP:D-glucose 6-phosphotransferase"
"490","ITP:oxaloacetate carboxy-lyase (adding ITP; phosphoenolpyruvate-forming)"
"491","Succinate:CoA ligase (IDP-forming)"
"492","L-tyrosine phenol-lyase (deaminating; pyruvate-forming)"
"493","L-Tyrosine:oxygen oxidoreductase (deaminating)"
"494","L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating)"
"495","L-arogenate:NAD+ oxidoreductase"
"496","L-arogenate:NADP+ oxidoreductase"
"497","L-tyrosine:2-oxoglutarate aminotransferase"
"498","L-Tyrosine:L-arginine ligase (AMP-forming)"
"499","L-tyrosine carboxy-lyase (tyramine-forming)"
"500","L-tyrosine ammonia-lyase (trans-p-hydroxycinnamate-forming)"
"501","L-Tyrosine 2,3-aminomutase"
"502","3-oxopropanoate:NADP+ oxidoreductase (CoA-malonylating)"
"503","Acetyl-CoA:carbon-dioxide ligase (ADP-forming)"
"504","Acetyl-CoA:malonate CoA-transferase"
"505","rxn00535"
"506","Ethanol:NADP+ oxidoreductase"
"507","2-Phosphonoacetaldehyde phosphonohydrolase"
"508","ethanolamine-phosphate phosphate-lyase (deaminating; acetaldehyde-forming)"
"509","ethanolamine ammonia-lyase (acetaldehyde-forming)"
"510","4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming)"
"511","L-threonine acetaldehyde-lyase (glycine-forming)"
"512","ethanol:NAD+ oxidoreductase"
"513","R00755"
"514","ATP:D-fructose-6-phosphate 1-phosphotransferase"
"515","D-Mannitol-1-phosphate:NAD+ 5-oxidoreductase"
"516","ATP:D-fructose 6-phosphotransferase"
"517","D-fructose-6-phosphate D-erythrose-4-phosphate-lyase (adding phosphate; acetyl-phosphate-forming)"
"518","D-Fructose-1,6-bisphosphate 1-phosphohydrolase"
"519","beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase"
"520","diphosphate:D-fructose-6-phosphate 1-phosphotransferase"
"521","D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)"
"522","UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase"
"523","CTP:D-fructose-6-phosphate 1-phosphotransferase"
"524","L-glutamine:D-fructose-6-phosphate isomerase (deaminating)"
"525","UTP:D-fructose-6-phosphate 1-phosphotransferase"
"526","ITP:D-fructose-6-phosphate 1-phosphotransferase"
"527","D-glucose-6-phosphate aldose-ketose-isomerase"
"528","D-mannose-6-phosphate aldose-ketose-isomerase"
"529","Urea:carbon-dioxide ligase (ADP-forming)"
"530","Guanidinoacetate amidohydrolase"
"531","(S)-ureidoglycolate urea-lyase (glyoxylate-forming)"
"532","N-Amidino-L-aspartate amidinohydrolase"
"533","urea hydro-lyase (cyanamide-forming)"
"534","Sulfur:oxygen oxidoreductase"
"535","L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)"
"536","nitric-oxide:ferricytochrome-c oxidoreductase"
"537","Nitrite reductase (NAD(P)H)"
"538","Hydroxylamine:oxygen oxidoreductase"
"539","nitrite:NAD+ oxidoreductase"
"540","nitrite:NADP+ oxidoreductase"
"541","Nitroethane:oxygen oxidoreductase"
"542","sucrose glucohydrolase"
"543","sucrose:phosphate alpha-D-glucosyltransferase"
"544","sucrose-6F-phosphate phosphohydrolase"
"545","UDP-glucose:D-fructose 2-alpha-D-glucosyltransferase"
"546","Sucrose:(acceptor) 3-oxidoreductase"
"547","UDP-galactose:sucrose 6F-alpha-D-galactosyltransferase"
"548","Sucrose glucosylmutase"
"549","cis-1,2-dihydrobenzene-1,2-diol:NAD+ oxidoreductase"
"550","(1R,6S)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase (decarboxylating)"
"551","trans-1,2-dihydrobenzene-1,2-diol:NADP+ oxidoreductase"
"552","phenol,NADPH:oxogen oxidoreductase (2-hydroxylating)"
"553","Catechol:oxygen 2,3-oxidoreductase (decyclizing)"
"554","Catechol:oxygen 1,2-oxidoreductase(decyclizing)"
"555","salicylate,NADH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)"
"556","1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate:NAD+ oxidoreductase"
"557","2,3-dihydroxybenzoate carboxy-lyase"
"558","3,4-dihydroxybenzoate carboxy-lyase (catechol-forming)"
"559","Anthranilate,NADH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)"
"560","Anthranilate,NADPH:oxygen oxidoreductase (1,2-hydroxylating, deaminating, decarboxylating)"
"561","S-Adenosyl-L-methionine:catechol O-methyltransferase"
"562","Succinyl-CoA:acetyl-CoA C-acyltransferase"
"563","succinyl-CoA:glycine C-succinyltransferase (decarboxylating)"
"564","Succinyl-CoA:glycine C-succinyl-transferase(decarboxylating)"
"565","succinyl-CoA:L-arginine N2-succinyltransferase"
"566","(R)-Methylmalonyl-CoA CoA-carbonylmutase"
"567","D-Sorbitol 6-phosphate:NADP+ 1-oxidoreductase"
"568","D-glucose-6-phosphate:NADP+ 1-oxidoreductase"
"569","UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase"
"570","alpha,alpha-Trehalose-6-phosphate phosphoglucohydrolase"
"571","Maltose-6'-phosphate 6-phosphoglucohydrolase"
"572","6-phospho-beta-D-glucosyl-(1->4)-D-glucose 6-phosphoglucohydrolase"
"573","myo-Inositol-1-phosphate synthase"
"574","sn-glycerol-3-phosphate phosphohydrolase"
"575","sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase"
"576","sn-Glycerol-3-phosphate:NADP+ 2-oxidoreductase"
"577","sn-glycerol-3-phosphate:NADP+ 1-oxidoreductase"
"578","sn-Glycerol-3-phosphate:oxygen 2-oxidoreductase"
"579","ATP:glycerol 3-phosphotransferase"
"580","sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase"
"581","sn-Glycerol-3-phosphate:D-glucose 6-phosphotransferase"
"582","UDP-galactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase"
"583","UDP-galactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase"
"584","CDPglycerol phosphoglycerohydrolase"
"585","CTP:sn-glycerol-3-phosphate cytidylyltransferase"
"586","hydrogen-sulfide:NADP+ oxidoreductase"
"587","R00864"
"588","D-Mannitol:ferricytochrome-c 2-oxidoreductase"
"589","ATP:D-fructose 1-phosphotransferase"
"590","D-Mannitol:NAD+ 2-oxidoreductase"
"591","D-Mannitol:NADP+ 2-oxidoreductase"
"592","D-Fructose:NADP+ 5-oxidoreductase"
"593","D-Fructose 2-phosphate phosphatase"
"594","D-Glucose:D-fructose oxidoreductase"
"595","D-Glucitol:NAD+ 2-oxidoreductase"
"596","ITP:D-fructose 6-phosphotransferase"
"597","D-mannose aldose-ketose-isomerase"
"598","GDP-D-mannose:NAD+ 6-oxidoreductase"
"599","GDP-mannose mannophosphohydrolase"
"600","GDP:D-mannose-1-phosphate guanylyltransferase"
"601","GTP:alpha-D-mannose-1-phosphate guanylyltransferase"
"602","GDP-mannose 4,6-hydro-lyase (GDP-4-dehydro-6-deoxy-D-mannose-forming)"
"603","GDP-mannose 3,5-epimerase"
"604","L-cysteine:NAD+ oxidoreductase"
"605","L-Cysteine:oxygen oxidoreductase"
"606","L-glutamate:L-cysteine gamma-ligase (ADP-forming)"
"607","L-Cysteine:2-oxoglutarate aminotransferase"
"608","O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase"
"609","L-cysteinylglycine dipeptidase"
"610","L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming)"
"611","2-Amino-3-mercaptopropionic acid racemase"
"612","3-aminopropanal:NAD+ oxidoreductase"
"613","N-Carbamoyl-beta-alanine amidohydrolase"
"614","N-(D-1-carboxyethyl)-beta-alanine:NAD+ oxidoreductase (beta-alanine-forming)"
"615","L-Alanine:3-oxopropanoate aminotransferase"
"616","beta-alanine:2-oxoglutarate aminotransferase"
"617","N-Acetyl-beta-alanine amidohydrolase"
"618","L-lysine:beta-alanine ligase (AMP-forming)"
"619","beta-Alanyl-L-lysine hydrolase"
"620","L-arginine:beta-alanine ligase (AMP-forming)"
"621","3-Guanidinopropanoate amidinopropionase"
"622","rxn00663"
"623","propanoyl-CoA:NADP+ 2-oxidoreductase"
"624","Propanoate:CoA ligase (ADP-forming)"
"625","propanoyl-CoA:phosphate propanoyltransferase"
"626","2-Methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating)"
"627","(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming)"
"628","Propanoyl-CoA:(acceptor) 2,3-oxidoreductase"
"629","Propanoate:CoA ligase (AMP-forming)"
"630","Propionyladenylate:CoA propionyltransferase"
"631","acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase"
"632","Acetyl-CoA:propanoate CoA-transferase"
"633","(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase"
"634","propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)"
"635","propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming)"
"636","L-erythro-3-Methylmalyl-CoA glyoxylate-lyase (propanoyl-CoA-forming)"
"637","5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase"
"638","5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase"
"639","10-formyltetrahydrofolate:NADP+ oxidoreductase"
"640","Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)"
"641","Formate:tetrahydrofolate ligase (ADP-forming)"
"642","10-Formyltetrahydrofolate amidohydrolase"
"643","5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase"
"644","5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase"
"645","ATP:alpha-D-glucose-1-phosphate adenylyltransferase"
"646","ATP:D-glucose-1-phosphate 6-phosphotransferase"
"647","ADP-glucose Glucose-1-phosphohydrolase"
"648","cellobiose:phosphate alpha-D-glucosyltransferase"
"649","3-beta-D-glucosyl-D-glucose:phosphate alpha-D-glucosyltransferase"
"650","GTP:alpha-D-glucose-1-phosphate guanylyltransferase"
"651","UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase"
"652","CTP:alpha-D-glucose-1-phosphate cytidylyltransferase"
"653","alpha-D-Glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating)"
"654","alpha-D-Glucose 1-phosphate 1,6-phosphomutase"
"655","D-Glucose-1-phosphate:D-glucose-1-phosphate 6-phosphotransferase"
"656","IDP phosphohydrolase"
"657","ITP:cytidine 5'-phosphotransferase"
"658","Uridine 5'-monophosphate phosphohydrolase"
"659","ATP:uridine 5'-phosphotransferase"
"660","orotidine-5'-phosphate carboxy-lyase (UMP-forming)"
"661","UMP:diphosphate phospho-alpha-D-ribosyltransferase"
"662","UTP:uridine 5'-phosphotransferase"
"663","GTP:uridine 5'-phosphotransferase"
"664","P1,P4-bis(5'-uridyl)-tetraphosphate uridylohydrolase"
"665","ITP:uridine 5'-phosphotransferase"
"666","uracil-5-carboxylate carboxy-lyase (uracil-forming)"
"667","Cytosine aminohydrolase"
"668","5,6-Dihydrouracil:oxygen oxidoreductase"
"669","5,6-Dihydrouracil:NAD+ oxidoreductase"
"670","5,6-Dihydrouracil:NADP+ oxidoreductase"
"671","ATP:anthranilate N-adenylyltransferase"
"672","Anthranilate,NADPH:oxygen oxidoreductase (3-hydroxylating, deaminating)"
"673","Anthranilate:CoA ligase (AMP-forming)"
"674","2,3-Dihydroxyindole:oxygen 2,3-oxidoreductase (decyclizing)"
"675","S-Adenosyl-L-methionine:anthranilate N-methyltransferase"
"676","chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)"
"677","Chorismate pyruvate-lyase (amino-accepting)"
"678","L-Kynurenine hydrolase"
"679","N-Formylanthranilate amidohydrolase"
"680","Malonyl-CoA:anthranilate N-malonyltransferase"
"681","2-Aminobenzoate carboxy-lyase"
"682","rxn00734"
"683","(2R,3S)-3-methylmalate:NAD+ oxidoreductase"
"684","methyloxaloacetate carboxy-lyase (2-oxobutanoate-forming)"
"685","L-threonine ammonia-lyase (2-oxobutanoate-forming)"
"686","1-aminocyclopropane-1-carboxylate aminohydrolase (isomerizing)"
"687","acetyl-CoA:2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)"
"688","O-Succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming)"
"689","2-Hydroxybutyrate:NAD+ oxidoreductase"
"690","L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)"
"691","Glycerone phosphate phosphohydrolase"
"692","ATP:glycerone phosphotransferase"
"693","Phosphoenolpyruvate:glycerone phosphotransferase"
"694","erythrulose-1-phosphate formaldehyde-lyase (glycerone-phosphate-forming)"
"695","D-glyceraldehyde-3-phosphate aldose-ketose-isomerase"
"696","glycerone-phosphate phosphate-lyase (methylglyoxal-forming)"
"697","acetaldehyde:pyrroloquinoline-quinone oxidoreductase"
"698","ATP:choline phosphotransferase"
"699","Choline:oxygen 1-oxidoreductase"
"700","Acetyl-CoA:choline O-acetyltransferase"
"701","Acetylcholine aectylhydrolase"
"702","3'-phosphoadenylyl-sulfate:choline sulfotransferase"
"703","Choline sulfate sulfohydrolase"
"704","Acylcholine acylhydrolase"
"705","sn-Glycero-3-phosphocholine glycerophosphohydrolase"
"706","glycerol:NAD+ 2-oxidoreductase"
"707","Glycerol:NAD+ oxidoreductase"
"708","glycerol:NADP+ 2-oxidoreductase (glycerone-forming)"
"709","Glycerol:NADP+ oxidoreductase"
"710","Glycerol-2-phosphate phosphohydrolase"
"711","glycerol hydro-lyase (3-hydroxypropanal-forming)"
"712","Glycerol hydro-lyase"
"713","ATP:D-ribose-5-phosphate diphosphotransferase"
"714","ATP:D-ribose-5-phosphate 1-phosphotransferase"
"715","ATP:D-ribose 5-phosphotransferase"
"716","ADP:D-ribose-5-phosphate adenylyltransferase"
"717","Ribose-5-phosphate:ammonia ligase (ADP-forming)"
"718","ADP-ribose ribophosphohydrolase"
"719","uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)"
"720","D-ribose-5-phosphate aldose-ketose-isomerase"
"721","D-Ribose 1,5-phosphomutase"
"722","D-glyceraldehyde 3-phosphate:NADP+ oxidoreductase"
"723","ATP:D-glyceraldehyde 3-phosphotransferase"
"724","D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)"
"725","D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating)"
"726","2-dehydro-3-deoxy-D-galactonate-6-phosphate D-glyceraldehyde-3-phosphate-lyase (pyruvate-forming)"
"727","2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)"
"728","D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase"
"729","D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)"
"730","D-tagatose 1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)"
"731","1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase"
"732","5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)"
"733","N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase"
"734","biotin:CoA ligase (AMP-forming)"
"735","biotin:CoA ligase (AMP-forming)"
"736","Biotin-amide amidohydrolase"
"737","N6-D-Biotinyl-L-lysine amidohydrolase"
"738","Uridine ribohydrolase"
"739","D-ribose aldose-ketose-isomerase"
"740","(S)-malate hydro-lyase (fumarate-forming)"
"741","N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)"
"742","3-fumarylpyruvate fumarylhydrolase"
"743","2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)"
"744","Maleate cis-trans-isomerase"
"745","L-leucine:NAD+ oxidoreductase (deaminating)"
"746","Acetyl-CoA:L-leucine N-acetyltransferase"
"747","L-Leucine:2-oxoglutarate aminotransferase"
"748","(2S)-alpha-leucine 2,3-aminomutase"
"749","ATP:D-galactose 1-phosphotransferase"
"750","D-Galactose:NAD+ 1-oxidoreductase"
"751","D-Galactose:NADP+ 1-oxidoreductase"
"752","D-Galactose:NADP+ 1-oxidoreductase"
"753","D-Galactose:oxygen 6-oxidoreductase"
"754","D-Galactose:oxygen 6-oxidoreductase"
"755","Lactose galactohydrolase"
"756","melibiose galactohydrolase"
"757","Raffinose galactohydrolase"
"758","Galactosylglycerol galactohydrolase"
"759","glutathione:dehydroascorbate oxidoreductase"
"760","Glutathione:cystine oxidoreductase"
"761","coenzyme A:glutathione-disulfide oxidoreductase"
"762","Glutathione:L-cystine oxidoreductase"
"763","CTP:N-acetylneuraminate cytidylyltransferase"
"764","ATP:(R)-5-diphosphomevalonate carboxy-lyase (adding ATP; isopentenyl-diphosphate-forming)"
"765","Isopentenyl-diphosphate delta3-delta2-isomerase"
"766","Inosine 5'-monophosphate phosphohydrolase"
"767","IMP 1,2-hydrolase (decyclizing)"
"768","5'-Inosinate phosphoribohydrolase"
"769","IMP:NAD+ oxidoreductase"
"770","ATP:inosine 5'-phosphotransferase"
"771","IMP:diphosphate phospho-D-ribosyltransferase"
"772","inosine-5'-phosphate:NADP+ oxidoreductase (aminating)"
"773","IMP:L-aspartate ligase (GDP-forming)"
"774","ATP:dADP phosphotransferase"
"775","dATP:pyruvate 2-O-phosphotransferase"
"776","dATP:D-glucose 6-phosphotransferase"
"777","dATP:D-fructose 6-phosphotransferase"
"778","Methane,NADH:oxygen oxidoreductase (hydroxylating)"
"779","methane,NADPH:oxygen oxidoreductase (hydroxylating)"
"780","Oxaloacetate-4-methyl-ester oxaloacetohydrolase"
"781","Monomethyl-sulfate sulfohydrolase"
"782","rxn00847"
"783","Pyridoxamine-5'-phosphate:2-oxoglutarate aminotransferase"
"784","D-Alanine:2-oxoglutarate aminotransferase"
"785","L-Glutamine:D-alanine gamma-glutamyltransferase"
"786","D-alanine:D-alanine ligase (ADP-forming)"
"787","Putrescine:oxygen oxidoreductase (deaminating)"
"788","N-Carbamoylputrescine amidohydrolase"
"789","S-Adenosyl-L-methionine:putrescine N-methyltransferase"
"790","acetyl-CoA:putrescine N-acetyltransferase"
"791","putrescine:2-oxoglutarate aminotransferase"
"792","N-Acetylputrescine acetylhydrolase"
"793","Agmatine amidinohydrolase"
"794","L-Histidinol:NAD+ oxidoreductase"
"795","S-adenosyl-L-methionine:L-histidine N-methyltransferase"
"796","acetyl-CoA:L-histidine N-acetyltransferase"
"797","L-histidine:2-oxoglutarate aminotransferase"
"798","L-histidinal:NAD+ oxidoreductase"
"799","L-histidine:beta-alanine ligase (AMP-forming)"
"800","Nalpha-(beta-alanyl)-L-histidine hydrolase"
"801","L-histidine carboxy-lyase (histamine-forming)"
"802","L-histidine ammonia-lyase (urocanate-forming)"
"803","Butanoyl-CoA:(acceptor) 2,3-oxidoreductase"
"804","butanal:NAD+ oxidoreductase (CoA-acylating)"
"805","butanal:NADP+ oxidoreductase (CoA-acylating)"
"806","butanoyl-CoA:phosphate butanoyltransferase"
"807","Butanoyl-CoA:oxygen 2-oxidoreductase"
"808","Butanoate:CoA ligase (AMP-forming)"
"809","butanoyl-CoA:acetyl-CoA C-butanoyltransferase"
"810","Butanoyl-CoA:acetate CoA-transferase"
"811","butanoyl-CoA:glyoxylate C-butanoyltransferase (thioester-hydrolysing, 1-carboxypropyl-forming)"
"812","2-Methylpropanoyl-CoA CoA-carbonylmutase"
"813","ATP:myo-inositol 1-phosphotransferase"
"814","myo-Inositol:NAD+ 2-oxidoreductase"
"815","myo-Inositol:oxygen oxidoreductase"
"816","1D-myo-Inositol 1-phosphate phosphohydrolase"
"817","1D-myo-Inositol 4-phosphate phosphohydrolase"
"818","1D-myo-Inositol 3-phosphate phosphohydrolase"
"819","S-adenosyl-L-methionine:1D-myo-inositol 1-O-methyltransferase"
"820","S-adenosyl-L-methionine:1D-myo-inositol 3-O-methyltransferase"
"821","S-adenosyl-L-methionine:1D-myo-inositol 4-methyltransferase"
"822","myo-Inositol 6-O-methyltransferase"
"823","UDP-galactose:myo-inositol 3-alpha-D-galactosyltransferase"
"824","1-(sn-glycero-3-phospho)-1D-myo-inositol glycerophosphohydrolase"
"825","3-O-alpha-D-Galactosyl-1D-myo-inositol galactohydrolase"
"826","N-Acetyl-D-glucosamine amidohydrolase"
"827","ATP:N-acetyl-D-glucosamine 6-phosphotransferase"
"828","N-Acetyl-D-glucosamine:NAD+ 1-oxidoreductase"
"829","N-acetyl-D-glucosamine:oxygen 1-oxidoreductase"
"830","Acetyl-CoA:D-glucosamine N-acetyltransferase"
"831","UDP-galactose:N-acetyl-D-glucosamine 4-beta-D-galactosyltransferase"
"832","N-acetyl-D-glucosamine 2-epimerase"
"833","2,3-Dihydroxy-3-methylbutanoate hydro-lyase"
"834","3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating)"
"835","(R)-3,3-Dimethylmalate:NAD+ oxidoreductase (decarboxylating)"
"836","L-valine:NADP+ oxidoreductase (deaminating)"
"837","acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)"
